,school_name,faculty_name,year,cite
2802,Princeton,Ned Wingreen,2014,1466
2803,Princeton,Ned Wingreen,2015,1557
2804,Princeton,Ned Wingreen,2016,1600
2805,Princeton,Ned Wingreen,2017,1727
2806,Princeton,Ned Wingreen,2018,1718
2807,Princeton,Ned Wingreen,2019,1866
2808,Princeton,Ned Wingreen,2020,2002
2809,Princeton,Ned Wingreen,2021,2248
2810,Princeton,Ned Wingreen,2022,2153
2811,Princeton,Martin H. Wühr,2008,22
2812,Princeton,Martin H. Wühr,2009,22
2813,Princeton,Martin H. Wühr,2010,40
2814,Princeton,Martin H. Wühr,2011,51
2815,Princeton,Martin H. Wühr,2012,66
2816,Princeton,Martin H. Wühr,2013,86
2817,Princeton,Martin H. Wühr,2014,103
2818,Princeton,Martin H. Wühr,2015,153
2819,Princeton,Martin H. Wühr,2016,352
2820,Princeton,Martin H. Wühr,2017,469
2821,Princeton,Martin H. Wühr,2018,659
2822,Princeton,Martin H. Wühr,2019,721
2823,Princeton,Martin H. Wühr,2020,842
2824,Princeton,Martin H. Wühr,2021,885
2825,Princeton,Martin H. Wühr,2022,722
2826,Stanford,Christopher O. Barnes,2012,28
2827,Stanford,Christopher O. Barnes,2013,44
2828,Stanford,Christopher O. Barnes,2014,39
2829,Stanford,Christopher O. Barnes,2015,57
2830,Stanford,Christopher O. Barnes,2016,75
2831,Stanford,Christopher O. Barnes,2017,115
2832,Stanford,Christopher O. Barnes,2018,135
2833,Stanford,Christopher O. Barnes,2019,219
2834,Stanford,Christopher O. Barnes,2020,710
2835,Stanford,Christopher O. Barnes,2021,3835
2836,Stanford,Christopher O. Barnes,2022,3458
2837,Stanford,Dominique Bergmann,2002,23
2838,Stanford,Dominique Bergmann,2003,24
2839,Stanford,Dominique Bergmann,2004,35
2840,Stanford,Dominique Bergmann,2005,50
2841,Stanford,Dominique Bergmann,2006,55
2842,Stanford,Dominique Bergmann,2007,122
2843,Stanford,Dominique Bergmann,2008,137
2844,Stanford,Dominique Bergmann,2009,218
2845,Stanford,Dominique Bergmann,2010,264
2846,Stanford,Dominique Bergmann,2011,286
2847,Stanford,Dominique Bergmann,2012,392
2848,Stanford,Dominique Bergmann,2013,503
2849,Stanford,Dominique Bergmann,2014,563
2850,Stanford,Dominique Bergmann,2015,464
2851,Stanford,Dominique Bergmann,2016,686
2852,Stanford,Dominique Bergmann,2017,602
2853,Stanford,Dominique Bergmann,2018,738
2854,Stanford,Dominique Bergmann,2019,742
2855,Stanford,Dominique Bergmann,2020,862
2856,Stanford,Dominique Bergmann,2021,1037
2857,Stanford,Dominique Bergmann,2022,937
2858,Stanford,Barbara Block,1990,74
2859,Stanford,Barbara Block,1991,78
2860,Stanford,Barbara Block,1992,89
2861,Stanford,Barbara Block,1993,71
2862,Stanford,Barbara Block,1994,139
2863,Stanford,Barbara Block,1995,158
2864,Stanford,Barbara Block,1996,143
2865,Stanford,Barbara Block,1997,137
2866,Stanford,Barbara Block,1998,179
2867,Stanford,Barbara Block,1999,157
2868,Stanford,Barbara Block,2000,201
2869,Stanford,Barbara Block,2001,312
2870,Stanford,Barbara Block,2002,275
2871,Stanford,Barbara Block,2003,293
2872,Stanford,Barbara Block,2004,426
2873,Stanford,Barbara Block,2005,456
2874,Stanford,Barbara Block,2006,464
2875,Stanford,Barbara Block,2007,592
2876,Stanford,Barbara Block,2008,621
2877,Stanford,Barbara Block,2009,933
2878,Stanford,Barbara Block,2010,900
2879,Stanford,Barbara Block,2011,1093
2880,Stanford,Barbara Block,2012,1281
2881,Stanford,Barbara Block,2013,1314
2882,Stanford,Barbara Block,2014,1332
2883,Stanford,Barbara Block,2015,1731
2884,Stanford,Barbara Block,2016,1568
2885,Stanford,Barbara Block,2017,1610
2886,Stanford,Barbara Block,2018,1467
2887,Stanford,Barbara Block,2019,1904
2888,Stanford,Barbara Block,2020,1827
2889,Stanford,Barbara Block,2021,2259
2890,Stanford,Barbara Block,2022,1833
2891,Stanford,Xiaoke Chen,2004,10
2892,Stanford,Xiaoke Chen,2005,17
2893,Stanford,Xiaoke Chen,2006,49
2894,Stanford,Xiaoke Chen,2007,86
2895,Stanford,Xiaoke Chen,2008,74
2896,Stanford,Xiaoke Chen,2009,90
2897,Stanford,Xiaoke Chen,2010,88
2898,Stanford,Xiaoke Chen,2011,95
2899,Stanford,Xiaoke Chen,2012,127
2900,Stanford,Xiaoke Chen,2013,99
2901,Stanford,Xiaoke Chen,2014,124
2902,Stanford,Xiaoke Chen,2015,117
2903,Stanford,Xiaoke Chen,2016,125
2904,Stanford,Xiaoke Chen,2017,144
2905,Stanford,Xiaoke Chen,2018,169
2906,Stanford,Xiaoke Chen,2019,231
2907,Stanford,Xiaoke Chen,2020,222
2908,Stanford,Xiaoke Chen,2021,290
2909,Stanford,Xiaoke Chen,2022,240
2910,Stanford,Jonas Cremer,2008,5
2911,Stanford,Jonas Cremer,2009,8
2912,Stanford,Jonas Cremer,2010,11
2913,Stanford,Jonas Cremer,2011,33
2914,Stanford,Jonas Cremer,2012,35
2915,Stanford,Jonas Cremer,2013,44
2916,Stanford,Jonas Cremer,2014,38
2917,Stanford,Jonas Cremer,2015,42
2918,Stanford,Jonas Cremer,2016,33
2919,Stanford,Jonas Cremer,2017,46
2920,Stanford,Jonas Cremer,2018,107
2921,Stanford,Jonas Cremer,2019,87
2922,Stanford,Jonas Cremer,2020,124
2923,Stanford,Jonas Cremer,2021,173
2924,Stanford,Jonas Cremer,2022,194
2925,Stanford,Martha S. Cyert,1988,37
2926,Stanford,Martha S. Cyert,1989,64
2927,Stanford,Martha S. Cyert,1990,62
2928,Stanford,Martha S. Cyert,1991,73
2929,Stanford,Martha S. Cyert,1992,75
2930,Stanford,Martha S. Cyert,1993,78
2931,Stanford,Martha S. Cyert,1994,79
2932,Stanford,Martha S. Cyert,1995,95
2933,Stanford,Martha S. Cyert,1996,76
2934,Stanford,Martha S. Cyert,1997,100
2935,Stanford,Martha S. Cyert,1998,119
2936,Stanford,Martha S. Cyert,1999,130
2937,Stanford,Martha S. Cyert,2000,159
2938,Stanford,Martha S. Cyert,2001,167
2939,Stanford,Martha S. Cyert,2002,229
2940,Stanford,Martha S. Cyert,2003,220
2941,Stanford,Martha S. Cyert,2004,264
2942,Stanford,Martha S. Cyert,2005,228
2943,Stanford,Martha S. Cyert,2006,248
2944,Stanford,Martha S. Cyert,2007,290
2945,Stanford,Martha S. Cyert,2008,343
2946,Stanford,Martha S. Cyert,2009,330
2947,Stanford,Martha S. Cyert,2010,358
2948,Stanford,Martha S. Cyert,2011,328
2949,Stanford,Martha S. Cyert,2012,393
2950,Stanford,Martha S. Cyert,2013,473
2951,Stanford,Martha S. Cyert,2014,404
2952,Stanford,Martha S. Cyert,2015,379
2953,Stanford,Martha S. Cyert,2016,475
2954,Stanford,Martha S. Cyert,2017,383
2955,Stanford,Martha S. Cyert,2018,343
2956,Stanford,Martha S. Cyert,2019,404
2957,Stanford,Martha S. Cyert,2020,415
2958,Stanford,Martha S. Cyert,2021,462
2959,Stanford,Martha S. Cyert,2022,427
2960,Stanford,Gretchen C. Daily,1997,205
2961,Stanford,Gretchen C. Daily,1998,212
2962,Stanford,Gretchen C. Daily,1999,276
2963,Stanford,Gretchen C. Daily,2000,405
2964,Stanford,Gretchen C. Daily,2001,431
2965,Stanford,Gretchen C. Daily,2002,547
2966,Stanford,Gretchen C. Daily,2003,683
2967,Stanford,Gretchen C. Daily,2004,810
2968,Stanford,Gretchen C. Daily,2005,972
2969,Stanford,Gretchen C. Daily,2006,1134
2970,Stanford,Gretchen C. Daily,2007,1540
2971,Stanford,Gretchen C. Daily,2008,1795
2972,Stanford,Gretchen C. Daily,2009,2044
2973,Stanford,Gretchen C. Daily,2010,2623
2974,Stanford,Gretchen C. Daily,2011,2669
2975,Stanford,Gretchen C. Daily,2012,3297
2976,Stanford,Gretchen C. Daily,2013,4148
2977,Stanford,Gretchen C. Daily,2014,4631
2978,Stanford,Gretchen C. Daily,2015,5213
2979,Stanford,Gretchen C. Daily,2016,5744
2980,Stanford,Gretchen C. Daily,2017,5903
2981,Stanford,Gretchen C. Daily,2018,6240
2982,Stanford,Gretchen C. Daily,2019,6383
2983,Stanford,Gretchen C. Daily,2020,6748
2984,Stanford,Gretchen C. Daily,2021,7355
2985,Stanford,Gretchen C. Daily,2022,6624
2986,Stanford,José R. Dinneny,2004,44
2987,Stanford,José R. Dinneny,2005,53
2988,Stanford,José R. Dinneny,2006,108
2989,Stanford,José R. Dinneny,2007,103
2990,Stanford,José R. Dinneny,2008,125
2991,Stanford,José R. Dinneny,2009,204
2992,Stanford,José R. Dinneny,2010,268
2993,Stanford,José R. Dinneny,2011,262
2994,Stanford,José R. Dinneny,2012,256
2995,Stanford,José R. Dinneny,2013,312
2996,Stanford,José R. Dinneny,2014,344
2997,Stanford,José R. Dinneny,2015,437
2998,Stanford,José R. Dinneny,2016,429
2999,Stanford,José R. Dinneny,2017,457
3000,Stanford,José R. Dinneny,2018,656
3001,Stanford,José R. Dinneny,2019,770
3002,Stanford,José R. Dinneny,2020,937
3003,Stanford,José R. Dinneny,2021,1082
3004,Stanford,José R. Dinneny,2022,1126
3005,Stanford,Rodolfo Dirzo,1998,143
3006,Stanford,Rodolfo Dirzo,1999,183
3007,Stanford,Rodolfo Dirzo,2000,256
3008,Stanford,Rodolfo Dirzo,2001,334
3009,Stanford,Rodolfo Dirzo,2002,358
3010,Stanford,Rodolfo Dirzo,2003,453
3011,Stanford,Rodolfo Dirzo,2004,537
3012,Stanford,Rodolfo Dirzo,2005,563
3013,Stanford,Rodolfo Dirzo,2006,706
3014,Stanford,Rodolfo Dirzo,2007,850
3015,Stanford,Rodolfo Dirzo,2008,978
3016,Stanford,Rodolfo Dirzo,2009,1103
3017,Stanford,Rodolfo Dirzo,2010,1298
3018,Stanford,Rodolfo Dirzo,2011,1490
3019,Stanford,Rodolfo Dirzo,2012,1624
3020,Stanford,Rodolfo Dirzo,2013,1889
3021,Stanford,Rodolfo Dirzo,2014,2083
3022,Stanford,Rodolfo Dirzo,2015,2472
3023,Stanford,Rodolfo Dirzo,2016,2684
3024,Stanford,Rodolfo Dirzo,2017,2945
3025,Stanford,Rodolfo Dirzo,2018,3392
3026,Stanford,Rodolfo Dirzo,2019,3650
3027,Stanford,Rodolfo Dirzo,2020,3698
3028,Stanford,Rodolfo Dirzo,2021,3970
3029,Stanford,Rodolfo Dirzo,2022,3451
3030,Stanford,Marcus Feldman,1983,228
3031,Stanford,Marcus Feldman,1984,284
3032,Stanford,Marcus Feldman,1985,262
3033,Stanford,Marcus Feldman,1986,266
3034,Stanford,Marcus Feldman,1987,274
3035,Stanford,Marcus Feldman,1988,266
3036,Stanford,Marcus Feldman,1989,256
3037,Stanford,Marcus Feldman,1990,301
3038,Stanford,Marcus Feldman,1991,305
3039,Stanford,Marcus Feldman,1992,288
3040,Stanford,Marcus Feldman,1993,300
3041,Stanford,Marcus Feldman,1994,538
3042,Stanford,Marcus Feldman,1995,312
3043,Stanford,Marcus Feldman,1996,535
3044,Stanford,Marcus Feldman,1997,477
3045,Stanford,Marcus Feldman,1998,636
3046,Stanford,Marcus Feldman,1999,650
